Q1EC66	F4HVV7
A1A6G7	F4HVW0
A1A6G7	Q94JU3
F4I325	F4HVW0
F4I325	Q94JU3
Q8LAZ7	F4HVW0
Q8LAZ7	Q94JU3
A1A6G7	F4HVW0
A1A6G7	Q94JU3
F4I325	F4HVW0
F4I325	Q94JU3
Q8LAZ7	F4HVW0
Q8LAZ7	Q94JU3
Q9FVU9	F4HVW0
Q9FVU9	Q94JU3
Q9FVU9	F4HVW0
Q9FVU9	Q94JU3
P50651	F4HVW0
P50651	Q94JU3
Q9C5Z3	F4HVW0
Q9C5Z3	Q94JU3
Q9C5Z3	F4HVW0
Q9C5Z3	Q94JU3
Q9C5Z3	F4HVW0
Q9C5Z3	Q94JU3
P45432	F4HVW0
P45432	Q94JU3
P45432	F4HVW0
P45432	Q94JU3
P45432	F4HVW0
P45432	Q94JU3
P45432	F4HVW0
P45432	Q94JU3
P43255	F4HVW0
P43255	Q94JU3
Q548D1	F4HVW0
Q548D1	Q94JU3
Q8W1P0	F4HVW0
Q8W1P0	Q94JU3
Q9M086	F4HVW0
Q9M086	Q94JU3
F4K5I3	F4HVW0
F4K5I3	Q94JU3
Q8W575	F4HVW0
Q8W575	Q94JU3
F4K4D5	F4HVW0
F4K4D5	Q94JU3
Q9C5Z1	F4HVW0
Q9C5Z1	Q94JU3
Q1H5B6	F4HVW0
Q1H5B6	Q94JU3
Q8L5U0	F4HVW0
Q8L5U0	Q94JU3
Q1H5B6	F4HVW0
Q1H5B6	Q94JU3
Q8L5U0	F4HVW0
Q8L5U0	Q94JU3
Q1EC57	F4HVW0
Q1EC57	Q94JU3
Q8W206	F4HVW0
Q8W206	Q94JU3
Q1EC66	P28188
O23676	O23676
F4I9J7	O23676
Q8LG23	O23676
Q6A333	O23676
Q1EC66	O23676
Q9FYE1	Q8LPS6
F4HVY0	F4HVY0
F4HVY0	F4HVY0
Q8LCF9	F4HVY0
O23680	O23680
O23680	O23680
O23680	O23680
O23680	O23680
F4I780	O23680
Q0WS70	O23680
Q9ZVN4	O23680
F4I780	O23680
Q0WS70	O23680
Q9ZVN4	O23680
Q39016	O23680
O81283	O23680
O81283	O23680
O81283	O23680
Q38869	O23680
B9DFM6	O23680
F4JN13	O23680
F4JN17	O23680
Q9SAR5	O23680
B7ZWR6	O23680
Q9FE22	Q9FE22
O80536	Q9FE22
Q8GW32	Q9FE22
Q8GZM7	Q9FE22
Q8GZM7	Q9FE22
P43254	Q9FE22
P43254	Q9FE22
P43254	Q9FE22
P43254	Q9FE22
P43254	Q9FE22
P43254	Q9FE22
P43254	Q9FE22
P43254	Q9FE22
P43254	Q9FE22
Q8S4Q6	Q9FE22
Q8S4Q6	Q9FE22
B9DFT8	Q9FE22
F4IQ51	Q9FE22
Q8W2F3	Q9FE22
B9DH29	Q9FE22
Q84LH8	Q9FE22
Q9M0K4	Q9FE22
Q9M0K4	Q9FE22
Q9M0K4	Q9FE22
A8MR65	Q9FE22
Q9LZL2	Q9FE22
A8MR65	Q9FE22
Q9LZL2	Q9FE22
O24646	Q9FE22
Q1H5E5	Q9FE22
Q38869	Q8GWR0
Q9SCZ4	P23686
F4JJ94	P23686
P42643	P23686
F4JJ94	P23686
P42643	P23686
P42644	P23686
F4KHY7	P23686
P48348	P23686
Q1EC66	Q9FWX6
Q1EC66	Q9FWX7
Q1EC66	Q9FWX8
Q9SXJ6	Q9S834
Q1EC66	Q9S834
O65312	O65312
Q9LT47	O65312
Q9LT47	O65312
Q9LT47	O65312
Q9LT47	O65312
Q9LT47	O65312
Q9LT47	O65312
Q9LT47	O65312
P34881	O65312
O65312	Q6NQH4
O65312	Q6NQH4
Q940A7	Q6NQH4
Q9SR71	Q6NQH4
Q9ZSM8	Q6NQH4
Q9ZSM8	Q6NQH4
Q9M565	Q6NQH4
F4K4L7	Q6NQH4
Q9C829	F4HXL3
Q9C829	Q9FWY7
O80837	F4HXL3
O80837	Q9FWY7
O80837	F4HXL3
O80837	Q9FWY7
Q84M92	Q4V3E2
Q8VZL6	Q4V3E2
Q94C32	Q4V3E2
Q38942	Q9SRX2
Q0WNW7	Q9SRX2
Q9SWH4	Q9SRX2
Q0WPM4	Q9SRX2
Q9ZQZ8	Q9SRX2
Q9FFK1	Q9SRX2
O65359	Q9SRX2
F4KHJ7	Q9SRX2
O23140	Q9SRX2
P93654	Q9SRX2
A8MQK5	Q9SRX2
B9DGG1	Q9SRX2
Q39237	Q9SRX2
Q9SEE9	O22315
Q9SEE9	O22315
O81127	O22315
Q6Q151	O22315
Q8VYA5	O22315
Q8VYA5	O22315
Q8VYA5	O22315
Q8VY74	O22315
Q9LHP2	O22315
Q8L3X8	O22315
Q9LY75	O22315
Q9LY75	O22315
Q8RWY7	O22315
Q1EC66	O22315
Q1PDV2	O22315
Q8GUL2	O22315
Q8GUL2	O22315
A8MR96	Q8RWK5
F4JLD1	Q8RWK5
F4JLD2	Q8RWK5
P49177	Q8RWK5
Q9SCZ4	Q9SRY3
Q9SRY5	P42760
P24100	Q8L4H0
Q9C5J3	Q8L4H0
Q8W4B2	Q8RY16
B2BDR5	Q9SA68
P43273	Q9SA68
Q9XI07	F4HZA7
Q9XI07	Q93Y00
Q6EVK6	F4HZA7
Q6EVK6	Q93Y00
F4IJJ3	F4HZB2
P42752	F4HZB2
Q1EC66	Q42523
Q38942	Q9SA56
Q9ZVN9	Q8W4M7
Q9C9M7	Q8W4M7
Q84K40	Q8W4M7
Q9AR19	Q9ZVT0
Q9SP08	Q9ZVT7
Q8W4I5	Q67XQ1
Q8W4I5	Q8L9T7
Q9C5U1	Q67XQ1
Q9C5U1	Q8L9T7
Q9C995	Q67XQ1
Q9C995	Q8L9T7
Q8L9Y3	Q67XQ1
Q8L9Y3	Q8L9T7
Q9C5U0	Q67XQ1
Q9C5U0	Q8L9T7
O82339	Q67XQ1
O82339	Q8L9T7
O22267	Q67XQ1
O22267	Q8L9T7
O22267	Q67XQ1
O22267	Q8L9T7
Q9M8Y4	Q67XQ1
Q9M8Y4	Q8L9T7
Q9M8Y4	Q67XQ1
Q9M8Y4	Q8L9T7
Q9M8Y4	Q67XQ1
Q9M8Y4	Q8L9T7
Q67YH9	Q67XQ1
Q67YH9	Q8L9T7
Q940D0	Q67XQ1
Q940D0	Q8L9T7
Q9M374	Q67XQ1
Q9M374	Q8L9T7
O82503	Q67XQ1
O82503	Q8L9T7
Q2PE59	Q67XQ1
Q2PE59	Q8L9T7
Q9ZWJ9	Q67XQ1
Q9ZWJ9	Q8L9T7
Q9SUQ2	Q67XQ1
Q9SUQ2	Q8L9T7
Q9SUE3	Q67XQ1
Q9SUE3	Q8L9T7
Q3S4A7	Q67XQ1
Q3S4A7	Q8L9T7
Q9FK12	Q67XQ1
Q9FK12	Q8L9T7
Q01525	Q9LR78
Q9LSE1	Q9LR78
Q9LSE1	Q9LR78
Q9LSE1	Q9LR78
Q9LSE1	Q9LR78
Q9LSE1	Q9LR78
Q0WRY5	Q9LR78
Q0WRY5	Q9LR78
Q0WRY5	Q9LR78
Q1EC66	Q9LR75
Q9AR19	Q9LR65
F4I2F8	F4I2F8
F4I2F8	O48741
F4I2F8	Q0WVW0
O48741	F4I2F8
O48741	O48741
O48741	Q0WVW0
Q0WVW0	F4I2F8
Q0WVW0	O48741
Q0WVW0	Q0WVW0
F4JJ94	F4I2F8
F4JJ94	O48741
F4JJ94	Q0WVW0
P42643	F4I2F8
P42643	O48741
P42643	Q0WVW0
Q1EC66	F4I2F8
Q1EC66	O48741
Q1EC66	Q0WVW0
P42644	F4I2F8
P42644	O48741
P42644	Q0WVW0
F4KHY7	F4I2F8
F4KHY7	O48741
F4KHY7	Q0WVW0
P48348	F4I2F8
P48348	O48741
P48348	Q0WVW0
Q9CA76	F4I2G0
Q9CA76	Q9LR60
Q9ZPS7	F4I2G0
Q9ZPS7	Q9LR60
F4IKR2	F4I2G0
F4IKR2	Q9LR60
O22622	F4I2G0
O22622	Q9LR60
Q1H575	F4I2G0
Q1H575	Q9LR60
Q9SD42	F4I2G0
Q9SD42	Q9LR60
F4JMN0	F4I2G0
F4JMN0	Q9LR60
Q8GWI3	F4I2G0
Q8GWI3	Q9LR60
Q6NM81	F4I2G0
Q6NM81	Q9LR60
F4K1J1	F4I2G0
F4K1J1	Q9LR60
Q9FII0	F4I2G0
Q9FII0	Q9LR60
Q1EC66	O48737
Q9FJT7	O48737
Q94AI7	Q08A59
Q94AI7	Q9ZWA2
Q9XI07	Q08A59
Q9XI07	Q9ZWA2
Q6EVK6	Q08A59
Q6EVK6	Q9ZWA2
Q9LPR8	C0SUS5
Q9LPR8	Q9ZWA6
Q9LPR8	C0SUS5
Q9LPR8	Q9ZWA6
Q9SLH3	C0SUS5
Q9SLH3	Q9ZWA6
Q9SLH3	C0SUS5
Q9SLH3	Q9ZWA6
Q9SLH3	C0SUS5
Q9SLH3	Q9ZWA6
B2BDR5	Q84TF4
P43273	Q84TF4
Q8VZI8	Q9ZNT7
Q9LD45	Q9ZNT7
Q9LMN6	Q941D5
F4HPH2	Q941D5
Q9C9X3	Q941D5
Q9C546	Q941D5
Q9SIA5	Q941D5
Q9ZW05	Q941D5
Q6DBM8	Q941D5
O80774	Q941D5
Q9ZUT0	Q941D5
Q949S3	Q941D5
F4JRY9	Q941D5
Q8GUN1	Q941D5
Q9M007	Q941D5
Q9SD79	Q941D5
Q9FY89	Q941D5
Q4PSF4	Q941D5
Q4V3D6	Q941D5
F4K1J1	Q941D5
Q9FII0	Q941D5
Q9FK63	Q941D5
F4KC57	Q941D5
Q8GXN6	Q941D5
F4II62	P42777
F4II62	Q2HIT6
P42776	P42777
P42776	Q2HIT6
Q8S307	Q4VCM1
Q8RXD4	F4I442
Q8RXD4	F4I443
Q8RXD4	F4I442
Q8RXD4	F4I443
Q946J2	Q946J2
F4K7E3	Q946J2
F4K7E7	Q946J2
Q9FNC7	Q946J2
F4K7E3	Q946J2
F4K7E7	Q946J2
Q9FNC7	Q946J2
Q38828	Q38828
C0SUV5	Q38828
Q9C5X0	Q38828
Q94AI7	Q38828
Q8RYC8	Q38828
P93024	Q38828
Q9ZTX8	Q38828
Q9ZTX8	Q38828
O24408	Q38828
Q2VWA3	Q38828
Q9C966	Q38828
Q0WV90	Q38828
O24407	Q38828
Q0WNJ2	Q38828
O24409	Q38828
Q2VWA2	Q38828
F4J043	Q38828
Q27GK7	Q38828
Q9LRZ0	Q38828
Q9XED8	Q38828
Q9ZSY8	Q38828
F4K5M5	Q38828
P93022	Q38828
F4K2T3	Q38828
Q84JM4	Q38828
Q9FGV1	Q38828
Q9FGV1	Q38828
P33077	Q38828
Q0WTK3	Q38828
Q9ZTX9	Q38828
C0SVA6	F4I460
Q8H1D2	F4I460
Q42374	O64490
Q9SUJ1	O64490
F4J6K6	O64490
Q9LK09	O64490
Q9SVC2	O64490
Q0WNW7	O64490
Q9SWH4	O64490
Q0WPM4	O64490
Q9ZQZ8	O64490
F4K9K2	O64490
F4K9K4	O64490
Q8VZU2	O64490
P93654	O64490
Q1EC66	O64486
P42644	Q5XEP9
F4KHY7	Q5XEP9
P48348	Q5XEP9
B0FV08	B0FV08
B0FV08	Q38822
Q38822	B0FV08
Q38822	Q38822
F4I5P9	B0FV08
F4I5P9	Q38822
Q38830	B0FV08
Q38830	Q38822
Q94AI7	B0FV08
Q94AI7	Q38822
Q8RYC8	B0FV08
Q8RYC8	Q38822
P93024	B0FV08
P93024	Q38822
P93024	B0FV08
P93024	Q38822
Q9ZTX8	B0FV08
Q9ZTX8	Q38822
Q9ZTX8	B0FV08
Q9ZTX8	Q38822
F4HRC9	B0FV08
F4HRC9	Q38822
F4HRD0	B0FV08
F4HRD0	Q38822
Q9M7Q4	B0FV08
Q9M7Q4	Q38822
Q9C966	B0FV08
Q9C966	Q38822
Q0WU05	B0FV08
Q0WU05	Q38822
Q38831	B0FV08
Q38831	Q38822
O24407	B0FV08
O24407	Q38822
Q0WNJ2	B0FV08
Q0WNJ2	Q38822
Q9LRZ0	B0FV08
Q9LRZ0	Q38822
D3K0M2	B0FV08
D3K0M2	Q38822
Q8H174	B0FV08
Q8H174	Q38822
Q9LW29	B0FV08
Q9LW29	Q38822
C0SVF9	B0FV08
C0SVF9	Q38822
Q9M1R4	B0FV08
Q9M1R4	Q38822
Q570C0	B0FV08
Q570C0	Q38822
Q570C0	B0FV08
Q570C0	Q38822
Q570C0	B0FV08
Q570C0	Q38822
Q570C0	B0FV08
Q570C0	Q38822
Q9ZR12	B0FV08
Q9ZR12	Q38822
Q0WRB1	B0FV08
Q0WRB1	Q38822
Q38832	B0FV08
Q38832	Q38822
P49677	B0FV08
P49677	Q38822
Q67YC2	B0FV08
Q67YC2	Q38822
F4K5M5	B0FV08
F4K5M5	Q38822
P93022	B0FV08
P93022	Q38822
F4K5M5	B0FV08
F4K5M5	Q38822
P93022	B0FV08
P93022	Q38822
Q2VWA1	B0FV08
Q2VWA1	Q38822
Q9XFM0	B0FV08
Q9XFM0	Q38822
Q9FGV1	B0FV08
Q9FGV1	Q38822
Q9FGV1	B0FV08
Q9FGV1	Q38822
Q9ZTX9	B0FV08
Q9ZTX9	Q38822
F4JXI3	B0FV08
F4JXI3	Q38822
Q38827	B0FV08
Q38827	Q38822
Q38828	P93830
B0FV08	P93830
Q38822	P93830
P93830	P93830
P93830	P93830
F4I5P9	P93830
Q38830	P93830
C0SUV5	P93830
Q9C5X0	P93830
D3K0C2	P93830
P33078	P93830
Q8RYC8	P93830
P93024	P93830
P93024	P93830
P93024	P93830
Q9ZTX8	P93830
Q9ZTX8	P93830
Q9C7I9	P93830
O24408	P93830
Q2VWA3	P93830
C0SV02	P93830
Q38824	P93830
B9DGM9	P93830
F4ID31	P93830
Q8L7G0	P93830
F4IKE6	P93830
F4IKE9	P93830
Q38826	P93830
Q0WU05	P93830
Q38831	P93830
O24410	P93830
D3K0A7	P93830
P49678	P93830
F4J2U7	P93830
Q38825	P93830
Q9C5W9	P93830
Q570C0	P93830
Q570C0	P93830
Q570C0	P93830
Q0WRB1	P93830
Q38832	P93830
P49677	P93830
Q67YC2	P93830
Q9ZSY8	P93830
F4K5M5	P93830
P93022	P93830
F4K5M5	P93830
P93022	P93830
Q2VWA1	P93830
Q9XFM0	P93830
F4K2T3	P93830
Q84JM4	P93830
Q9FGV1	P93830
Q9FGV1	P93830
P42644	P93830
Q9ZTX9	P93830
Q9C9K7	F4I472
Q9C9K7	Q08112
F4J6K6	F4I472
F4J6K6	Q08112
Q9LK09	F4I472
Q9LK09	Q08112
A8MS65	F4I472
A8MS65	Q08112
O04378	F4I472
O04378	Q08112
Q9SZD4	F4I472
Q9SZD4	Q08112
Q1EC66	F4I472
Q1EC66	Q08112
Q9LNJ0	P93825
P93825	P93825
Q9LPV4	P93825
Q9LMP1	P93825
Q8RX77	P93825
Q9ZNS0	P93825
O81078	P93825
Q84WG1	P93825
Q94KB9	P93825
Q8VZA1	P93825
Q9S814	P93825
Q9FFK1	P93825
P29516	P93825
Q8VY98	O22690
P93823	P93823
Q9FPR3	P93823
Q9FPR3	P93823
P42644	P93823
F4KHY7	P93823
P48348	P93823
Q38942	P93820
Q96524	Q96524
Q96524	Q96524
Q96524	Q96524
P14713	Q96524
P14713	Q96524
P43254	Q96524
P43254	Q96524
Q9SYX2	Q96524
Q8LPI7	Q96524
Q8LPI7	Q96524
Q93Z18	Q96524
Q93Z18	Q96524
Q9FJ17	Q96524
Q38942	P93819
F4JJ94	P93819
P42643	P93819
F4JJ94	P93819
P42643	P93819
Q1EC66	P93819
Q9FV71	P93819
Q8W5S1	P93819
P42644	P93819
P42644	P93819
F4K0F5	P93819
F4K0F7	P93819
Q9FF55	P93819
F4KHY7	P93819
P48348	P93819
Q1EC66	Q940J9
P92978	F4I5N6
A8MS65	P49690
A8MS65	Q1H559
O04378	P49690
O04378	Q1H559
Q1EC66	P49690
Q1EC66	Q1H559
F4KHJ7	P49690
F4KHJ7	Q1H559
O23140	P49690
O23140	Q1H559
P93830	F4I5P9
P93830	Q38830
F4I5P9	F4I5P9
F4I5P9	Q38830
Q38830	F4I5P9
Q38830	Q38830
F4I5P9	F4I5P9
F4I5P9	Q38830
Q38830	F4I5P9
Q38830	Q38830
D3K0C2	F4I5P9
D3K0C2	Q38830
P33078	F4I5P9
P33078	Q38830
Q94AI7	F4I5P9
Q94AI7	Q38830
Q8RYC8	F4I5P9
Q8RYC8	Q38830
P93024	F4I5P9
P93024	Q38830
P93024	F4I5P9
P93024	Q38830
P93024	F4I5P9
P93024	Q38830
P93024	F4I5P9
P93024	Q38830
Q9ZTX8	F4I5P9
Q9ZTX8	Q38830
F4HRC9	F4I5P9
F4HRC9	Q38830
F4HRD0	F4I5P9
F4HRD0	Q38830
Q9M7Q4	F4I5P9
Q9M7Q4	Q38830
O24408	F4I5P9
O24408	Q38830
Q2VWA3	F4I5P9
Q2VWA3	Q38830
Q9C966	F4I5P9
Q9C966	Q38830
F4IKE6	F4I5P9
F4IKE6	Q38830
F4IKE9	F4I5P9
F4IKE9	Q38830
Q38826	F4I5P9
Q38826	Q38830
Q0WU05	F4I5P9
Q0WU05	Q38830
Q38831	F4I5P9
Q38831	Q38830
O24409	F4I5P9
O24409	Q38830
Q2VWA2	F4I5P9
Q2VWA2	Q38830
F4J2U7	F4I5P9
F4J2U7	Q38830
Q38825	F4I5P9
Q38825	Q38830
Q9LW29	F4I5P9
Q9LW29	Q38830
Q570C0	F4I5P9
Q570C0	Q38830
F4JH69	F4I5P9
F4JH69	Q38830
Q0WQ75	F4I5P9
Q0WQ75	Q38830
Q0WRB1	F4I5P9
Q0WRB1	Q38830
Q38832	F4I5P9
Q38832	Q38830
F4K5M5	F4I5P9
F4K5M5	Q38830
P93022	F4I5P9
P93022	Q38830
F4K5M5	F4I5P9
F4K5M5	Q38830
P93022	F4I5P9
P93022	Q38830
Q9FGV1	F4I5P9
Q9FGV1	Q38830
Q9FGV1	F4I5P9
Q9FGV1	Q38830
Q9FGV1	F4I5P9
Q9FGV1	Q38830
P33077	F4I5P9
P33077	Q38830
Q0WTK3	F4I5P9
Q0WTK3	Q38830
Q9ZTX9	F4I5P9
Q9ZTX9	Q38830
Q94AQ9	Q8GS60
F4JXF0	Q6AWV1
F4JXF1	Q6AWV1
Q9FJD9	Q6AWV1
Q9C829	F4I5R5
Q9C829	O23019
Q38942	F4I5R5
Q38942	O23019
Q1EC66	Q940Q1
Q42479	O23016
Q1EC66	O23016
Q39128	O23016
Q67YG3	O23016
Q42374	Q67YV9
Q42374	Q681L9
Q42374	Q9ZTW3
Q9C5X3	Q67YV9
Q9C5X3	Q681L9
Q9C5X3	Q9ZTW3
Q944A9	Q67YV9
